,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalFloorSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted,AfterWW2
1255,1256,50,RM,52.0,6240,2,0.0,1,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,2,1.0,2.0,425,1.0,0,459,884,GasA,3,Y,FuseA,959,408,0,1367,0,0,1,0,3,1,3,6,8,1,4.0,Detchd,1978.0,1.0,1,560,3.0,3.0,3,0,0,0,0,120,0,0.0,0.0,Missing,0,11,2007,WD,Normal,127500,2251,1367,120,1.0,1,1,1,0,1,0,1,0
1256,1257,20,RL,91.0,14303,2,0.0,2,4,4,Corner,3,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4.0,3,4.0,6.0,1314,1.0,0,672,1986,GasA,5,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,4,7,8,1,3.0,Attchd,1994.0,3.0,2,691,3.0,3.0,3,262,36,0,0,0,0,0.0,0.0,Missing,0,8,2008,WD,Normal,301500,3973,1987,36,3.0,1,1,1,0,0,0,1,1
1257,1258,30,RL,56.0,4060,2,0.0,1,4,4,Corner,3,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2.0,3,1.0,1.0,0,1.0,0,864,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,3,4,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0,96,0,0,0,0,0.0,0.0,Missing,0,7,2009,WD,Normal,99900,1728,864,96,1.0,1,0,1,0,1,0,1,0
1258,1259,80,RL,59.0,9587,2,0.0,2,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4.0,3,4.0,6.0,655,1.0,0,201,856,GasA,5,Y,SBrkr,1166,0,0,1166,1,0,2,0,2,1,4,5,8,0,0.0,Attchd,2005.0,3.0,2,400,3.0,3.0,3,212,0,0,0,0,0,0.0,0.0,Missing,0,7,2008,WD,Normal,190000,2022,1166,0,3.0,1,1,0,0,0,1,1,1
1259,1260,20,RL,65.0,9750,2,0.0,1,4,4,FR2,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3,1.0,5.0,602,2.0,438,14,1054,GasA,4,Y,SBrkr,1054,0,0,1054,1,0,1,1,3,1,3,6,8,0,0.0,Attchd,1969.0,1.0,2,460,3.0,3.0,3,180,0,0,0,80,0,0.0,0.0,Missing,0,7,2008,WD,Normal,151000,2108,1054,80,2.5,1,1,1,0,0,0,1,1
1260,1261,60,RL,65.0,24682,2,0.0,4,4,4,CulDSac,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,1.0,1.0,0,1.0,0,841,841,GasA,5,Y,SBrkr,892,783,0,1675,0,0,2,1,3,1,3,7,8,1,3.0,BuiltIn,1999.0,3.0,2,502,3.0,3.0,3,0,103,0,0,0,0,0.0,0.0,Missing,0,6,2009,WD,Normal,181000,2516,1675,103,2.5,1,1,1,0,0,0,1,1
1261,1262,20,RL,80.0,9600,2,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,504,1.0,0,546,1050,GasA,4,Y,SBrkr,1050,0,0,1050,0,0,1,0,2,1,3,5,8,0,0.0,Attchd,1956.0,1.0,1,338,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,6,2009,WD,Normal,128900,2100,1050,0,1.0,1,1,0,0,0,0,1,1
1262,1263,50,RL,80.0,11250,2,0.0,1,4,4,Inside,3,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,3.0,1.0,0,1.0,0,1104,1104,GasA,5,Y,FuseA,1104,684,0,1788,1,0,1,0,5,1,3,8,6,2,3.0,Attchd,1957.0,1.0,1,304,3.0,3.0,3,120,0,0,0,0,0,0.0,0.0,Missing,0,11,2009,WD,Normal,161500,2892,1788,0,2.0,1,1,0,0,1,0,1,1
1263,1264,70,RL,60.0,13515,2,2.0,1,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,764,764,GasA,5,Y,FuseA,1060,764,0,1824,0,0,1,0,3,1,3,8,8,1,4.0,Detchd,1940.0,1.0,2,520,3.0,3.0,1,0,0,126,0,0,0,0.0,5.0,Missing,0,7,2007,WD,Normal,180500,2588,1824,126,1.0,1,1,1,0,1,0,1,0
1264,1265,120,RH,34.0,4060,2,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3,1.0,6.0,266,1.0,0,1139,1405,GasA,5,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,8,0,0.0,Attchd,1998.0,3.0,2,511,3.0,3.0,3,144,68,0,0,0,0,0.0,0.0,Missing,0,8,2008,COD,Abnorml,181000,2742,1337,68,3.0,1,1,1,0,1,0,1,1
1265,1266,160,FV,35.0,3735,2,0.0,1,4,4,FR3,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4.0,3,1.0,6.0,450,1.0,0,241,691,GasA,5,Y,SBrkr,713,739,0,1452,1,0,2,1,3,1,4,6,8,0,0.0,Detchd,1999.0,1.0,2,506,3.0,3.0,3,0,34,0,0,0,0,0.0,0.0,Missing,0,3,2006,WD,Normal,183900,2143,1452,34,3.5,1,1,1,0,0,0,1,1
1266,1267,190,RM,60.0,10120,2,0.0,2,3,4,Inside,3,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,925,925,GasA,3,N,FuseF,964,925,0,1889,0,0,1,1,4,2,3,9,8,1,4.0,Detchd,1960.0,1.0,1,308,3.0,3.0,1,0,0,264,0,0,0,0.0,4.0,Missing,0,1,2007,WD,Normal,122000,2814,1889,264,1.5,1,1,1,0,1,0,1,0
1267,1268,20,RL,89.0,13214,2,0.0,2,2,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,Stucco,CmentBd,None,0.0,5,3,PConc,5.0,3,4.0,1.0,0,1.0,0,2002,2002,GasA,5,Y,SBrkr,2018,0,0,2018,0,0,2,0,3,1,5,10,8,1,4.0,Attchd,2009.0,3.0,3,746,3.0,3.0,3,144,76,0,0,0,0,0.0,0.0,Missing,0,5,2010,WD,Normal,378500,4020,2018,76,2.0,1,1,1,0,1,1,1,1
1268,1269,50,RL,74.0,14100,2,0.0,2,4,4,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,3,4,CBlock,3.0,3,2.0,3.0,192,1.0,0,536,728,GasA,5,Y,SBrkr,1968,1479,0,3447,0,0,3,1,4,1,4,11,8,2,4.0,BuiltIn,1982.0,1.0,3,1014,3.0,3.0,3,314,12,0,0,0,0,0.0,3.0,Missing,0,5,2008,WD,Normal,381000,4175,3447,12,3.5,1,1,1,0,1,0,1,0
1269,1270,50,RL,78.0,11344,2,0.0,1,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,3.0,3,1.0,4.0,460,1.0,0,414,874,GasW,3,Y,FuseA,874,650,0,1524,0,0,1,1,3,1,3,7,8,0,0.0,Attchd,1958.0,1.0,1,315,3.0,3.0,3,0,0,0,0,0,0,0.0,3.0,Missing,0,7,2007,WD,Normal,144000,2398,1524,0,1.5,1,1,0,0,0,0,1,1
1270,1271,40,RL,80.0,23595,2,0.0,1,1,4,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,WdShake,Plywood,Plywood,None,0.0,4,3,PConc,4.0,3,4.0,6.0,1258,1.0,0,74,1332,GasA,3,Y,SBrkr,1332,192,0,1524,2,0,0,1,0,1,4,4,8,1,3.0,Attchd,1979.0,3.0,2,586,3.0,3.0,3,268,0,0,0,0,0,0.0,0.0,Missing,0,4,2010,WD,Normal,260000,2856,1524,0,2.5,1,1,0,0,0,0,1,1
1271,1272,20,RL,80.0,9156,2,0.0,2,4,4,Inside,3,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3,1.0,1.0,0,1.0,0,1489,1489,GasA,4,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,8,1,4.0,Attchd,1968.0,2.0,2,462,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,8,2009,WD,Normal,185750,2978,1489,0,2.0,1,1,0,0,0,0,1,1
1272,1273,20,RL,71.0,13526,2,0.0,2,4,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,3,3,CBlock,3.0,3,1.0,4.0,560,2.0,375,0,935,GasA,3,Y,SBrkr,935,0,0,935,1,0,1,0,3,1,3,5,8,0,0.0,Attchd,1965.0,1.0,1,288,3.0,3.0,3,180,0,0,0,0,0,0.0,4.0,Missing,0,11,2006,WD,Normal,137000,1870,935,0,2.0,1,1,0,0,0,0,1,1
1273,1274,80,RL,124.0,11512,2,0.0,2,4,4,Corner,3,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,3,3,CBlock,3.0,3,3.0,5.0,719,1.0,0,300,1019,GasA,4,Y,SBrkr,1357,0,0,1357,1,0,1,0,2,1,5,5,8,1,4.0,Basment,1959.0,2.0,1,312,3.0,3.0,3,0,0,0,0,163,0,0.0,5.0,Missing,0,5,2008,WD,Normal,177000,2376,1357,163,2.0,1,1,1,0,1,0,1,1
1274,1275,50,RL,53.0,5362,2,0.0,1,4,4,Corner,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,661,661,GasA,5,Y,SBrkr,661,589,0,1250,0,0,2,0,3,1,3,8,8,1,4.0,Detchd,1985.0,1.0,2,552,3.0,3.0,3,242,0,81,0,0,0,0.0,0.0,Missing,0,11,2007,WD,Normal,139000,1911,1250,81,2.0,1,1,1,0,1,0,1,0
1275,1276,90,RL,95.0,11345,2,0.0,1,4,4,Corner,3,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,Roll,AsbShng,AsbShng,Stone,567.0,3,3,CBlock,3.0,3,1.0,3.0,220,1.0,0,708,928,GasA,4,Y,FuseA,928,992,0,1920,0,0,2,0,4,2,3,10,8,0,0.0,Detchd,1948.0,1.0,2,400,3.0,2.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,7,2007,WD,Normal,137000,2848,1920,0,2.0,1,1,0,0,1,0,1,1
1276,1277,60,RL,80.0,12936,2,0.0,2,4,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,4,1.0,4.0,593,1.0,0,130,723,GasA,3,Y,SBrkr,735,660,0,1395,0,1,1,1,3,1,3,6,8,1,3.0,Attchd,1972.0,1.0,2,497,3.0,3.0,3,294,116,0,0,0,0,0.0,0.0,Missing,0,12,2009,WD,Normal,162000,2118,1395,116,2.0,1,1,1,0,0,0,1,1
1277,1278,80,RL,80.0,17871,2,0.0,2,4,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,3,3,CBlock,4.0,3,3.0,5.0,528,1.0,0,1152,1680,GasA,2,Y,SBrkr,1724,0,0,1724,1,0,1,1,3,1,3,7,8,1,4.0,Attchd,1967.0,2.0,2,480,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,6,2009,WD,Normal,197900,3404,1724,0,2.5,1,1,0,0,1,0,1,1
1278,1279,60,RL,75.0,9473,2,0.0,1,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,1.0,6.0,804,1.0,0,324,1128,GasA,5,Y,SBrkr,1128,903,0,2031,1,0,2,1,3,1,4,7,8,1,4.0,Attchd,2002.0,2.0,2,577,3.0,3.0,3,0,211,0,0,0,0,0.0,0.0,Missing,0,3,2008,WD,Normal,237000,3159,2031,211,3.5,1,1,1,0,0,1,1,1
1279,1280,50,C (all),60.0,7500,2,0.0,1,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3,1.0,1.0,0,1.0,0,698,698,GasA,3,Y,FuseA,698,430,0,1128,0,0,1,0,2,1,3,6,8,0,0.0,Detchd,1980.0,2.0,2,528,3.0,3.0,3,30,0,164,0,0,0,0.0,0.0,Missing,0,4,2010,COD,Abnorml,68400,1826,1128,164,1.0,1,1,1,0,1,0,1,0
1280,1281,20,RL,67.0,9808,2,0.0,2,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,4,3,PConc,4.0,3,1.0,6.0,788,1.0,0,785,1573,GasA,5,Y,SBrkr,1573,0,0,1573,1,0,2,0,3,1,4,6,8,0,0.0,Attchd,2002.0,2.0,2,544,3.0,3.0,3,0,72,0,0,0,0,0.0,0.0,Missing,0,3,2009,WD,Normal,227000,3146,1573,72,3.0,1,1,1,0,0,1,1,1
1281,1282,20,RL,50.0,8049,2,0.0,2,4,4,CulDSac,3,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,4.0,3,1.0,5.0,1053,1.0,0,256,1309,GasA,3,Y,SBrkr,1339,0,0,1339,1,0,2,0,2,1,3,6,8,1,3.0,Attchd,1990.0,3.0,2,484,4.0,4.0,3,0,58,0,0,90,0,0.0,0.0,Missing,0,7,2006,WD,Normal,180000,2648,1339,148,3.0,1,1,1,0,0,0,1,1
1282,1283,20,RL,61.0,8800,2,0.0,2,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3,2.0,2.0,532,3.0,144,364,1040,GasA,3,Y,SBrkr,1040,0,0,1040,0,0,2,0,3,1,4,5,8,0,0.0,Detchd,1977.0,1.0,2,484,3.0,3.0,3,0,0,0,0,288,0,0.0,0.0,Missing,0,9,2009,WD,Normal,150500,2080,1040,288,2.0,1,1,1,0,1,0,1,1
1283,1284,90,RL,94.0,9400,2,0.0,1,1,4,Corner,3,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,3,3,CBlock,3.0,3,3.0,1.0,0,1.0,0,912,912,GasA,3,Y,SBrkr,912,912,0,1824,0,0,2,2,4,2,3,8,8,0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,128,0,0,0,0,0,0.0,0.0,Missing,0,4,2010,WD,Normal,139000,2736,1824,0,3.0,1,0,0,0,0,0,1,1
1284,1285,50,RL,50.0,9638,2,0.0,1,4,4,Inside,3,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3.0,3,1.0,1.0,0,1.0,0,804,804,GasA,5,Y,SBrkr,1699,748,0,2447,0,0,2,0,4,1,4,10,6,1,4.0,Detchd,1969.0,1.0,1,336,3.0,3.0,3,272,0,42,0,116,0,0.0,0.0,Missing,0,3,2010,WD,Normal,169000,3251,2447,158,2.0,1,1,1,0,1,0,1,0
1285,1286,50,RM,50.0,6000,2,0.0,1,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3.0,3,1.0,1.0,0,1.0,0,780,780,GasA,5,Y,FuseF,825,587,0,1412,0,0,1,0,4,1,3,6,8,1,4.0,Detchd,1939.0,1.0,1,280,3.0,3.0,3,45,0,0,0,0,0,0.0,0.0,Missing,0,5,2009,WD,Normal,132500,2192,1412,0,1.0,1,1,0,0,1,0,1,0
1286,1287,20,RL,80.0,9790,2,0.0,1,4,4,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3.0,3,1.0,5.0,569,3.0,81,678,1328,GasA,3,Y,SBrkr,1328,0,0,1328,1,0,1,1,3,1,3,6,8,2,4.0,Attchd,1963.0,1.0,2,528,3.0,3.0,3,0,26,0,0,0,0,0.0,0.0,Missing,0,6,2010,WD,Normal,143000,2656,1328,26,2.5,1,1,1,0,0,0,1,1
1287,1288,20,RL,80.0,36500,2,0.0,2,1,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,4,CBlock,3.0,3,3.0,3.0,812,1.0,0,812,1624,GasA,2,Y,SBrkr,1582,0,0,1582,0,1,2,0,4,1,3,7,8,0,0.0,Attchd,1964.0,1.0,2,390,3.0,3.0,1,168,198,0,0,0,0,0.0,0.0,Missing,0,6,2006,WD,Normal,190000,3206,1582,198,2.5,1,1,1,0,0,0,1,1
1288,1289,120,RL,40.0,5664,2,0.0,2,4,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3,1.0,6.0,1158,1.0,0,343,1501,GasA,5,Y,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5,5,8,1,5.0,Attchd,2000.0,3.0,2,499,3.0,3.0,3,212,59,0,0,0,0,0.0,0.0,Missing,0,10,2009,WD,Normal,278000,3160,1659,59,3.0,1,1,1,0,0,0,1,1
1289,1290,60,RL,86.0,11065,2,0.0,2,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,4,3,PConc,4.0,3,2.0,1.0,0,1.0,0,1085,1085,GasA,5,Y,SBrkr,1120,850,0,1970,0,0,2,1,3,1,5,8,8,1,4.0,BuiltIn,2006.0,3.0,3,753,3.0,3.0,3,177,74,0,0,0,0,0.0,0.0,Missing,0,10,2006,New,Partial,281000,3055,1970,74,2.5,1,1,1,0,0,1,0,1
1290,1291,80,RL,73.0,14112,2,0.0,2,4,4,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3.0,3,3.0,6.0,1014,1.0,0,138,1152,GasA,3,Y,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3,6,8,1,4.0,Attchd,1964.0,2.0,2,484,3.0,3.0,3,227,0,0,0,0,0,0.0,0.0,Missing,0,4,2010,WD,Normal,180500,2304,1152,0,2.0,1,1,0,0,0,0,1,1
1291,1292,160,RM,21.0,1680,2,0.0,1,4,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3,3,CBlock,3.0,3,1.0,5.0,231,1.0,0,399,630,GasA,3,Y,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,6,8,0,0.0,Detchd,1972.0,1.0,1,264,3.0,3.0,3,185,0,0,0,0,0,0.0,0.0,Missing,0,2,2009,WD,Normal,119500,1932,1302,0,2.5,1,1,0,0,0,0,1,1
1292,1293,70,RM,60.0,6600,2,0.0,1,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3.0,3,1.0,1.0,0,1.0,0,994,994,GasA,3,N,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,11,6,0,0.0,Attchd,1985.0,2.0,1,432,3.0,3.0,3,0,287,0,0,0,0,0.0,0.0,Missing,0,12,2009,WD,Normal,107500,3366,2372,287,2.0,1,1,1,0,1,0,1,0
1293,1294,60,RL,78.0,10140,2,0.0,1,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3,1.0,6.0,194,1.0,0,638,832,GasA,3,Y,SBrkr,832,832,0,1664,0,0,2,1,4,1,3,8,8,1,3.0,Attchd,1976.0,2.0,2,528,3.0,3.0,3,0,28,0,0,259,0,0.0,3.0,Missing,0,3,2006,WD,Normal,162900,2496,1664,287,2.5,1,1,1,0,0,0,1,1
1294,1295,20,RL,60.0,8172,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3.0,3,1.0,3.0,167,1.0,0,697,864,GasA,3,Y,SBrkr,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0.0,Detchd,1957.0,1.0,2,572,3.0,3.0,1,0,0,0,0,0,0,0.0,0.0,Missing,0,4,2006,WD,Normal,115000,1728,864,0,2.0,1,1,0,0,1,0,1,1
1295,1296,20,RL,70.0,8400,2,0.0,1,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3.0,3,3.0,4.0,1016,1.0,0,36,1052,GasA,4,Y,SBrkr,1052,0,0,1052,1,0,1,1,3,1,3,5,8,0,0.0,Attchd,1968.0,2.0,1,288,3.0,3.0,3,356,0,0,0,0,0,0.0,3.0,Missing,0,11,2006,WD,Normal,138500,2104,1052,0,2.5,1,1,0,0,0,0,1,1
1296,1297,20,RL,80.0,8700,2,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,3,4,CBlock,3.0,3,2.0,5.0,776,1.0,0,344,1120,GasA,4,Y,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3,6,8,0,0.0,Attchd,1963.0,2.0,2,525,3.0,3.0,3,192,20,123,0,0,0,0.0,4.0,Missing,0,12,2008,WD,Normal,155000,2248,1128,143,3.0,1,1,1,0,0,0,1,1
1297,1298,180,RM,35.0,3675,2,0.0,1,4,4,Inside,3,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,3,PConc,4.0,3,4.0,6.0,547,1.0,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,8,0,0.0,Basment,2005.0,3.0,2,525,3.0,3.0,3,0,44,0,0,0,0,0.0,0.0,Missing,0,6,2006,New,Partial,140000,1619,1072,44,3.0,1,1,1,0,1,1,0,1
1299,1300,20,RL,75.0,7500,2,0.0,1,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3,1.0,2.0,340,3.0,906,0,1246,GasA,5,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,6,8,0,0.0,Attchd,1959.0,2.0,1,305,3.0,3.0,3,218,0,0,0,0,0,0.0,5.0,Missing,0,5,2010,WD,Normal,154000,2492,1246,0,2.5,1,1,0,0,1,0,1,1
1300,1301,60,RL,65.0,10762,2,0.0,2,4,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,4.0,3,1.0,6.0,694,1.0,0,284,978,GasA,5,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,9,8,1,3.0,Attchd,1999.0,3.0,2,490,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,Missing,0,5,2009,WD,Normal,225000,2961,1983,0,2.5,1,1,0,0,0,0,1,1
1301,1302,70,RL,74.0,7500,2,0.0,2,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3,1.0,4.0,547,1.0,0,224,771,GasA,2,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,4,7,8,2,4.0,Attchd,1942.0,1.0,1,213,3.0,3.0,2,0,0,0,0,224,0,0.0,0.0,Missing,0,11,2009,WD,Normal,177500,2265,1494,224,1.0,1,1,1,0,1,0,1,0
1302,1303,60,RL,92.0,10120,2,0.0,1,4,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,4,3,PConc,4.0,3,1.0,6.0,740,1.0,0,425,1165,GasA,5,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,4,8,8,1,3.0,Attchd,1994.0,2.0,3,844,3.0,3.0,3,309,78,0,0,0,0,0.0,0.0,Missing,0,12,2006,WD,Normal,290000,3691,2526,78,3.5,1,1,1,0,0,0,1,1
